timestamp,p_x,p_y,p_z,q_x,q_y,q_z,q_w
1403636626215428864.00000,0.0120899841037865,-0.046150714560324,0.3420567758440586,-0.8097631817373924,0.0110910574698638,-0.5866007522649128,0.0077547010885904
1403636626265514496.00000,0.017343143150151,-0.0468602789801583,0.3565788685590007,-0.8094952018060917,0.0127828444652161,-0.5868932752607896,0.0105071686936235
1403636626315630848.00000,0.0233425417324121,-0.0473626638244793,0.3624728812909712,-0.8092367646490315,0.0133113355395147,-0.5872177089269109,0.0115771071150116
1403636626365551616.00000,0.0288589666727495,-0.0477688804948355,0.3658060581072636,-0.8091066314683165,0.0129556339545033,-0.5874056990197071,0.0115392903594784
1403636626414918912.00000,0.0340340707724561,-0.0476481928200696,0.3636542583377425,-0.8087759436555066,0.011625906075606,-0.5879091728618876,0.0104458478314207
1403636626464789504.00000,0.0382320592432315,-0.0505509194303657,0.3556739599634919,-0.808641627926097,0.0097133858373211,-0.5881635054850339,0.0082497597640058
1403636626514792192.00000,0.0421978023908542,-0.052315664903188,0.3472210973920436,-0.8068547938020223,0.0071547667692577,-0.5906798233077585,0.0056122516238195
1403636626564791808.00000,0.0446946710868267,-0.055264389433591,0.3384123125298811,-0.804664082145622,0.0041878144876431,-0.5937103606652422,0.0024869164258334
1403636626614758400.00000,0.0451079487458465,-0.0583279161600554,0.3282044971253638,-0.8029530811772655,0.0015227084932538,-0.5960402929105194,3.731302898215723e-06
1403636626664693504.00000,0.0441140278453406,-0.0615373502854949,0.3175293150863345,0.8015169178533036,0.0009678383016188,0.5979685737753541,0.0018106521011106
1403636626714615040.00000,0.0417107136609819,-0.0651265092960558,0.3062749553127865,0.8020844955483942,0.0021973748498596,0.5972023333295646,0.0022375456131682
1403636626764615424.00000,0.0393530316202561,-0.0686599072278975,0.2919604785540706,0.8038397662341996,0.0031490987514917,0.594834767664873,0.0018200479876581
1403636626814593536.00000,0.0358284760413045,-0.0718572024518332,0.2780213413514361,0.8056688244303701,0.0040093305084547,0.5923515042892615,0.001168749805779
1403636626864573696.00000,0.0316829276160863,-0.0746361727074902,0.2627540394076263,0.8080685358873481,0.0045160891902653,0.5890704795412521,0.0009035376818251
1403636626914598912.00000,0.0262981132910246,-0.0769570982236847,0.2468265711323677,0.8107704232257795,0.0048304301159464,0.5853437950899905,0.0007932949215535
1403636626964531456.00000,0.019059885690913,-0.0794644066219746,0.2307314952296367,0.8134207334662119,0.0054648359113875,0.5816483777329143,0.0014179620659898
1403636627014531328.00000,0.0142897573815419,-0.0818340686971916,0.2130848961375961,0.8162475868185182,0.0055600855985422,0.5776735893741933,0.0014787158679877
1403636627064528640.00000,0.0126962310364049,-0.0846725392299285,0.1951254579172027,0.8188917331540143,0.0057946758115008,0.5739161218713129,0.001742458162105
1403636627114528512.00000,0.0090693412977129,-0.0857754793170334,0.1789499595507163,0.8216431911429781,0.0061685878308732,0.5699658197002947,0.0018382997382106
1403636627164680192.00000,0.0057615566194806,-0.0865155076837867,0.1668422972192019,0.820701428347296,0.005904048181964,0.5713256447629659,0.0011468914309896
1403636627214744576.00000,0.0028672422322783,-0.0873441838355135,0.1581273707414497,0.8191155602603057,0.0064354569879767,0.5735904138755242,0.0015234641139087
1403636627264865280.00000,0.0003404642008055,-0.0891552772223397,0.1529675856934478,0.8168039285149626,0.0066752808532235,0.5768746970372495,0.0015384752959508
1403636627314873344.00000,-0.0015506497221248,-0.0907457868353381,0.1501735272820333,0.8145951300993134,0.0062136981960723,0.5799966880211879,7.653537671725618e-05
1403636627364813568.00000,-0.0036348387331049,-0.094827161528139,0.1504543096988853,-0.813572378141177,-0.0058506141499749,-0.581432447939504,0.0014367751576617
1403636627414808064.00000,-0.0043698419207804,-0.0963657433942993,0.1531369398292967,-0.8135303765923793,-0.0052080808177255,-0.5814940661394866,0.0024193594656915
1403636627464769536.00000,-0.0051312672312441,-0.0980218895655924,0.1594617408694972,-0.8131389396066215,-0.0037805447074172,-0.5820479329022166,0.0033130320540556
1403636627514731520.00000,-0.0048340917904448,-0.1002779389265038,0.166235404065034,-0.813770873217215,-0.0011832780977711,-0.5811766345661062,0.0030471610803366
1403636627564575488.00000,-0.0060609270742539,-0.1021479623551556,0.1716489289259476,-0.81415243531345,0.0024654487196674,-0.5806440385060356,0.0014947184319317
1403636627614535936.00000,-0.0056764452199822,-0.1051488683825726,0.1690170345948971,0.8152551300533186,-0.006367515178271,0.5790662430211145,0.0009021450065104
1403636627664536064.00000,-0.0042787009826932,-0.1083453747841953,0.1610621154291046,0.8178374237116279,-0.0101747406585312,0.5753505431139262,0.0031899165771115
1403636627714535936.00000,-0.0027870862243498,-0.1117033319043059,0.1485487123455579,0.8207202489914059,-0.013971639663482,0.5711272647511202,0.0060591780385068
1403636627764523520.00000,-0.0038257036391784,-0.1160379244327533,0.136274579508509,0.8241455734710457,-0.0185059973470406,0.5659895111189306,0.0098729475652683
1403636627814523136.00000,-0.0047234531165657,-0.1198544554167448,0.1240140868827227,0.8274820890604304,-0.0237533903244435,0.5608098468199307,0.0141945215518697
1403636627864514048.00000,-0.0042619270413132,-0.1246004952892914,0.1087667091957053,0.8304353179000062,-0.0288558733143341,0.5560509554791705,0.018757832238407
1403636627914488576.00000,0.0107201789069905,-0.1415823582426479,0.0986019102365235,0.8332804318366349,-0.0334861787812374,0.5513755104813021,0.0225265219300671
1403636627964495872.00000,-0.0242702602787711,-0.1355733250920985,0.0815149183693406,0.8340141312390026,-0.0371814528961963,0.5498724644916189,0.0260430652591663
1403636628014512384.00000,-0.0168849518880624,-0.1412706429365109,0.0712629202774803,0.8344019557652725,-0.0399557579383218,0.5489619674801809,0.0285949625450258
1403636628064572416.00000,-0.0064156162389181,-0.1472531567606984,0.0651485251646567,0.8329240040576885,-0.0427475580742625,0.5508316425742392,0.0315396779019827
1403636628114710784.00000,0.0037040122321574,-0.1531532973009437,0.0640653943696325,0.8292311176212893,-0.0449821301150288,0.5561035791794979,0.0331838931202157
1403636628164717056.00000,0.011182512342704,-0.1624401262041584,0.0636736512087631,0.823848014878418,-0.0474300936395531,0.5638120965006022,0.0337750564444976
1403636628214703872.00000,0.0099846500415402,-0.1783972563803398,0.0671627657811358,0.8189873972742924,-0.0498222065541404,0.5706820315324895,0.0331573479926808
1403636628264703744.00000,0.0234757431163213,-0.1845677794819454,0.06734646215871,0.8154112665902532,-0.0529404857734219,0.5755946727137861,0.0315046667537152
1403636628314730752.00000,0.0592624142980526,-0.1840863988613501,0.0768244234684372,0.8132656082277734,-0.0562697549497252,0.5784536648343571,0.0287075389315933
1403636628364699904.00000,0.0712147209369178,-0.1906394251146562,0.0800493576740713,0.8122702130150884,-0.0579896981124883,0.5797594275761606,0.027079551285207
1403636628414667008.00000,0.081365153447886,-0.1976608209180112,0.0840829923944641,0.8115519023346432,-0.0593429570634559,0.5807008989050934,0.0254634890540024
1403636628464587776.00000,0.0890933661841335,-0.2024579048920538,0.0860757815584528,0.8113015873005444,-0.0600033628948701,0.5810314179529064,0.0243273968307118
1403636628514575360.00000,0.1002942415835439,-0.2107135635028591,0.0851959839822742,0.8118078838945052,-0.0606766744423976,0.5803134329132021,0.0228608924985776
1403636628564673280.00000,0.0939051728595016,-0.2406844412589405,0.0973908570751465,0.811728208720564,-0.0613302494919165,0.5804372112757465,0.020701677009323
1403636628614670592.00000,0.1057759949062074,-0.2509991301223558,0.0956049944364154,0.8123604828463764,-0.0613435148379567,0.5796082442985434,0.0190184709713317
1403636628664691456.00000,0.1118491191969661,-0.2602301238011824,0.0954495688499908,0.8126295750999079,-0.0608559499809233,0.5793021111134876,0.01840627839405
1403636628714681088.00000,0.1214671058966722,-0.2728988024277218,0.0948906725319228,0.8126792943861799,-0.0603259473912763,0.5792141633032996,0.0205936295048828
1403636628764608768.00000,0.1279249337260369,-0.286566466770169,0.0957848212227179,0.8142273296759089,-0.0605247112678447,0.576875819040524,0.0241847956598259
1403636628814510848.00000,0.133051872779015,-0.3022636075547062,0.0983174521407837,0.81613733121484,-0.0614341437110426,0.573851550454034,0.0289844893953824
1403636628864465664.00000,0.1308669243050705,-0.315943280724837,0.1042798686280007,0.8184860233756537,-0.0631658136315099,0.5700729439291247,0.0332798456570881
1403636628914420736.00000,0.1329878864879034,-0.3310812713962771,0.1117281489049028,0.8208650811155543,-0.0652070700323404,0.566192922121567,0.0367985266334548
1403636628963837696.00000,0.1089126852400111,-0.3458608313729666,0.1842101750905086,0.8222959706623114,-0.0668737771843764,0.5637291702355205,0.0395810204920641
1403636629013919232.00000,0.1147127937045201,-0.3608963915933642,0.1910835157829754,0.8237820360154053,-0.0690507519717762,0.5611504106000668,0.0415375429439728
1403636629063926272.00000,0.1198858978757732,-0.3750932161819171,0.1971228868402879,0.8244776801983856,-0.0712810181410165,0.5597032875263729,0.0434488347328097
1403636629113947136.00000,0.1214563809646867,-0.3880785188336171,0.2050730017767596,0.8246006245576669,-0.0735129939816821,0.5589941414303451,0.0464241267177553
1403636629163913216.00000,0.1032618900272323,-0.3916221300169372,0.2080687674190994,0.8238022235368678,-0.0773397682919006,0.5593861065222135,0.0495544202487162
1403636629213513984.00000,0.1080252230374652,-0.4045274149314499,0.2068219726975072,0.8222076629184158,-0.0816477185253861,0.5607719326804087,0.0533202458332199
1403636629263474432.00000,0.1010075652244006,-0.414635163092505,0.2081416601511014,0.8204627573645509,-0.0855051334217929,0.5624120665669111,0.0567662163281627
1403636629313170944.00000,0.0892139894723473,-0.422135426914804,0.2077397073828884,0.8182837359957804,-0.0903141741711946,0.564688010360255,0.0581595074251823
1403636629363115008.00000,0.0967131741222232,-0.4420674342199124,0.214843269490128,0.8166660227562171,-0.0947645657579323,0.5662425459436182,0.0586997744079309
1403636629413195776.00000,0.0785132059565043,-0.4517511417454768,0.2223007274908149,0.8138515283693986,-0.1004299542232224,0.5693064056265762,0.0587344071057506
1403636629463363328.00000,0.0800874455721094,-0.4679380142459388,0.2276192311728163,0.8107713371734011,-0.1061808014302965,0.5727103690725518,0.0581232258435182
1403636629513922816.00000,0.0144368215785882,-0.4701304289339064,0.242932442821985,0.8072227480108293,-0.1138769446335446,0.5761061938696354,0.0593728048841894
1403636629564102144.00000,0.0129860204008313,-0.4835677350235189,0.2399261667171297,0.8064445058181613,-0.1217204321875585,0.5752985684084865,0.0621526557028877
1403636629614292992.00000,0.0218748084140312,-0.5029209274845624,0.2360008156984467,0.8072887159408186,-0.1283494319123084,0.572089799999184,0.0672652449583413
1403636629664361984.00000,0.031896810018757,-0.5254895210785772,0.2336763197578725,0.8094642203391296,-0.1349187013336016,0.5667222321603048,0.0734202396922065
1403636629714532352.00000,0.0381943538057081,-0.5450593913913099,0.2341550410150624,0.8112225564556659,-0.1420851537386743,0.5614418800850061,0.0807018480036545
1403636629764471808.00000,0.0496004240395534,-0.5711493651545717,0.2344658328028385,0.8129086069768756,-0.149805255954801,0.555838940825653,0.0882102820143347
1403636629814440704.00000,0.0614735962519299,-0.5975972662036341,0.2347678633698082,0.8131924793921216,-0.1580899730709367,0.5518596458953519,0.0957939617448909
1403636629864801536.00000,0.0735154989408163,-0.6237659745220172,0.2375850080551779,0.813031204433719,-0.1670475664712682,0.5481945246572986,0.1027527823897823
1403636629914957056.00000,0.084827243067914,-0.6522398855954102,0.2370320650107688,0.8121749653258185,-0.1757316405411628,0.5454579634342407,0.1093884195739553
1403636629964840448.00000,0.0956798826002878,-0.6783062956352027,0.2365481195616204,0.8109018934435658,-0.1824272066679152,0.5439345734608121,0.1152979326396883
1403636630014745344.00000,0.1056014272410478,-0.7047133493865885,0.237154115243749,0.8092955461391851,-0.1883657827105134,0.5432694256118935,0.1200724035674199
1403636630064478208.00000,0.1158480942232206,-0.7329179103290268,0.239418145270969,0.8068267963510994,-0.1930817282046642,0.5443259949552884,0.1243349433556667
1403636630114307328.00000,0.1296722075085443,-0.7611514386734531,0.2408261485543236,0.8035019359373052,-0.1966344346045913,0.5470662715044476,0.1282108913273651
1403636630164068096.00000,0.1434056710580343,-0.7905759788699535,0.2453734843925376,0.7988369613094031,-0.19959218083599,0.5519360389532961,0.1318676590360145
1403636630213931008.00000,0.1543691632917316,-0.8245003471259017,0.2533650731295067,0.7937297631339792,-0.2011853005567381,0.557626093125023,0.1362742757137076
1403636630263848192.00000,0.1708328992286004,-0.8543887849373077,0.2587835514836533,0.7895662989895906,-0.2028737481133692,0.5622155054312006,0.1390720219133007
1403636630314046720.00000,0.1868240200726447,-0.888409884497697,0.2658054408371566,0.7872512801504767,-0.2036691280103423,0.5645716862565627,0.1414677322726418
1403636630364252416.00000,0.1993680534686487,-0.9194635217530692,0.2740079892613257,0.7872986260269381,-0.2046456043689216,0.563914391312085,0.1424135152985665
1403636630414428672.00000,0.212114466934755,-0.9517774633740504,0.281761505782759,0.7882903181215469,-0.2050850502590123,0.5621849619774435,0.143131286036663
1403636630464469760.00000,0.2229645423360352,-0.9806999058775834,0.2927768818093529,0.7905238744582438,-0.2045556144011922,0.5590287256296238,0.1439301512866452
1403636630514496768.00000,0.2330061424566894,-1.0089535850180884,0.3062350037081428,0.7916923226178516,-0.2038098273683911,0.55751161360508,0.1444493726932672
1403636630564517888.00000,0.24346518842155,-1.0372811836428613,0.3202136224289131,0.7934093864182045,-0.201591317888778,0.5554805433858053,0.1459583913831761
1403636630614473216.00000,0.2621139927392746,-1.065131163418512,0.3287527525520244,0.7948172305718044,-0.1989990084845415,0.5543323048789819,0.1462212719678358
1403636630664447488.00000,0.2766890591560576,-1.0934076179255814,0.3378161142334457,0.7963883087233228,-0.1965984882595028,0.5527835551832104,0.1467822784326988
1403636630714446848.00000,0.2927579154597959,-1.120182824194495,0.346136119396386,0.7979379911611083,-0.194829318121885,0.5513657558522604,0.1460558192452526
1403636630764387584.00000,0.3174437726610032,-1.1437475183351409,0.3487375214783155,0.7986555120952689,-0.1944035786892252,0.5511368484402478,0.1435437072254211
1403636630814284544.00000,0.3367733591041686,-1.163155449287298,0.3503221195394122,0.7995656065102902,-0.1941559032260554,0.5505355699937488,0.1410989450703473
1403636630864196864.00000,0.3631246022760516,-1.1807399004865735,0.3463946340775828,0.8005233453947208,-0.194161649231101,0.5499526868940577,0.1378973155065382
1403636630914015232.00000,0.3842517257246499,-1.1921757441910286,0.3409288055309112,0.8009334597995103,-0.1938152899875296,0.5499432676597896,0.1360280437862327
1403636630963862784.00000,0.4055907162579376,-1.2012227868793417,0.3307335490185861,0.8010766705932776,-0.1935000146162709,0.5502594188138556,0.1343446470140519
1403636631013779456.00000,0.4245983204206753,-1.2126366021556858,0.3183311340820588,0.8009100679591147,-0.1927094600138098,0.5509608720699744,0.133597322244144
1403636631063671552.00000,0.4446517782462614,-1.225462453449364,0.3058116645642711,0.8007403076703533,-0.1919061668951057,0.551573082819733,0.1332445762061311
1403636631113646592.00000,0.4641446355286254,-1.2461442332388617,0.3003537433194624,0.7999875910814359,-0.1912599041416384,0.5530036130202503,0.1327648566827912
1403636631163620352.00000,0.4848464327367952,-1.274238648977699,0.2970876966708768,0.7995744216546898,-0.1910986413012343,0.5538007498662033,0.132161957370574
1403636631213517824.00000,0.5051422685462352,-1.2984107894513564,0.292333852010778,0.7984182695015656,-0.19081822054604,0.5555651993440477,0.1321513636387329
1403636631263485952.00000,0.5253413062207878,-1.3234173652634225,0.2876896423456397,0.7978295947841543,-0.1901289089412511,0.5566059428369674,0.132320671362914
1403636631313454848.00000,0.5440102538329725,-1.3474236220787656,0.281938994171876,0.7976091294871606,-0.1895965916867407,0.5571668632487431,0.132052623893135
1403636631363423744.00000,0.5632524986720335,-1.3715343597859162,0.275841148910919,0.7976921224893374,-0.1888502527415776,0.557275202936858,0.1321635651364693
1403636631413367552.00000,0.5828153238557015,-1.3962874976214237,0.2689740682769122,0.7978905711859187,-0.1881314038177147,0.5572007276902843,0.1323048010149377
1403636631463315200.00000,0.6030004952822308,-1.4219785533029878,0.2602390228149277,0.7984138966552379,-0.187382322340246,0.5565974994816705,0.1327491562042005
1403636631513280768.00000,0.6221788207399298,-1.4461236574843148,0.2515031847219917,0.7986867278992116,-0.1861077410806716,0.5564342302347658,0.1335828088136499
1403636631563266560.00000,0.6412548633769117,-1.469551385390354,0.2417864039288455,0.7985785682510057,-0.1847535564634186,0.5568572592686527,0.1343442834812739
1403636631613331712.00000,0.65933204361029,-1.492115357579744,0.2334003460179156,0.7989300467780324,-0.1830418882879391,0.5566950723651352,0.1352665660524203
1403636631663303168.00000,0.6782622202338334,-1.5121842530664509,0.2265119441460015,0.7993885988243118,-0.1821966815292356,0.5562351587408969,0.1355901378785602
1403636631713231104.00000,0.6969918250585804,-1.531648818489714,0.2213668873898954,0.7996722995974129,-0.181203358410737,0.5560483053979447,0.1360141103758335
1403636631763247616.00000,0.7141991504805094,-1.5504831416554568,0.2180507281714111,0.8000705839511237,-0.1804160377658356,0.5556468313368665,0.1363587651685229
1403636631813272576.00000,0.7336451180299511,-1.5691319488719473,0.2163780013409433,0.8002108110443557,-0.1796041017648718,0.5556660664949227,0.1365292901286328
1403636631863248896.00000,0.7545244533672093,-1.5901685430988726,0.2157870809991225,0.8006405303796036,-0.1784807375594916,0.5552415183164033,0.1372086869384805
1403636631913234432.00000,0.7751938239124859,-1.6117786516737145,0.2166359306057453,0.8011640862597063,-0.1777537293763099,0.5544654303956038,0.1382309845030465
1403636631963097600.00000,0.7965567817991589,-1.63320166288341,0.2184045529873691,0.8011973941831921,-0.1775773133175445,0.5542657101825894,0.1390631362539156
1403636632012919296.00000,0.8189542509634322,-1.658517592696663,0.220626370357512,0.800852605151281,-0.177721861915614,0.5548009236801046,0.1387298803551591
1403636632062797312.00000,0.8422024780282678,-1.6829217651950854,0.2248811371687908,0.8000571427089072,-0.1779305459598632,0.5556314686765756,0.1397245870675456
1403636632112801792.00000,0.8656392040415363,-1.7053180029259627,0.2286023498723075,0.7991446313814803,-0.1774052002329492,0.556619419237448,0.1416688928178356
1403636632162738688.00000,0.8878610669698653,-1.7263441071311498,0.2322744937803727,0.7985006877285881,-0.175747402438734,0.5572706225137379,0.1447720812731534
1403636632212640000.00000,0.909465463968724,-1.7486423842325425,0.2341440616087406,0.798313642529073,-0.17648710611796,0.5570361309576135,0.1458025319870818
1403636632262685696.00000,0.9304712695758196,-1.7725241888590593,0.234090010991181,0.7975011550549783,-0.177702001369386,0.5580094821206183,0.1450493855856335
1403636632312693248.00000,0.9495339656903374,-1.7904457134102514,0.2328664594181218,0.7973574145303,-0.1789914925448979,0.5579425526993718,0.144510577389387
1403636632362753024.00000,0.9670588147110246,-1.8052765098079784,0.2293580207520632,0.7969357132870868,-0.1799121940597579,0.5583207296284777,0.1442325697730259
1403636632412764416.00000,0.9841751152852508,-1.8177045146306403,0.2224812277496219,0.7973826712749984,-0.1804991343248067,0.5574354774329345,0.1444528523687211
1403636632462775808.00000,1.001455035864563,-1.8288747630395925,0.2144208262764277,0.798638681742261,-0.1830566859231594,0.5554976483307436,0.141735205446025
1403636632512760576.00000,1.0231920861329329,-1.8387536873312689,0.205897098329782,0.8005387709273004,-0.1851311753567378,0.5532167353566255,0.1371691214326223
1403636632562762752.00000,1.0477559629013922,-1.8482473044930403,0.1963846440115337,0.8036308252636243,-0.1867402940460806,0.5498094978938494,0.1304418463967857
1403636632612819968.00000,1.071474878593667,-1.8579531937628964,0.1869449804920926,0.806546683111977,-0.1867458322552339,0.5471650995385167,0.1233644841247819
1403636632662920448.00000,1.1022650714173363,-1.871547771464244,0.1788142675370111,0.8096229802940604,-0.1849753034863255,0.5448910173272407,0.1157088852076193
1403636632712983552.00000,1.127560304590091,-1.88689676520128,0.1693159470238969,0.8119275122518672,-0.1803556615012595,0.544493835881359,0.108498907368419
1403636632763050240.00000,1.1539525350855264,-1.9024157218950737,0.1643533763168153,0.8142991092223196,-0.1735799219256655,0.5444512844066012,0.1017829569820939
1403636632813236480.00000,1.1803065631769845,-1.9202229864200877,0.1637462872870303,0.8162753491988982,-0.1635407271913425,0.5455558206639735,0.0965289147333708
1403636632863408640.00000,1.2087882323735988,-1.943160468837264,0.1654888228763147,0.8170810563628541,-0.1502595180772108,0.5486438528241775,0.0937579186970833
1403636632913498624.00000,1.2343889299847977,-1.9635266190971823,0.1629078341710028,0.8166770926706655,-0.1369215219554083,0.5531197091497122,0.0913762030429235
1403636632963563520.00000,1.2592147931296458,-1.986263463502067,0.1625700757914933,0.817185537108522,-0.1248265102506059,0.5555585047789292,0.089335816149584
1403636633013638400.00000,1.2825362623551524,-2.007493513088358,0.1641875991832746,0.8174938385246917,-0.1141413499097931,0.557696290555177,0.0874667006118978
1403636633063526656.00000,1.3031304615445658,-2.0294739930122496,0.167875953387609,0.8188335437872223,-0.1048921285099769,0.5579768246154294,0.084682537382793
1403636633113462272.00000,1.3213922950173915,-2.048852183906686,0.1707171827981881,0.8196754657123423,-0.0975785282604089,0.5585743355667948,0.0812728329634284
1403636633163419904.00000,1.339025822095901,-2.0684689061876935,0.1718900970750416,0.8204449790495554,-0.0916167627504732,0.5588155455933044,0.0787501818331616
1403636633213401088.00000,1.3608775342899355,-2.086165116795865,0.169162512019793,0.82078155760281,-0.0872187119526982,0.5594032268001916,0.0760168456985081
1403636633263244032.00000,1.3835972709642728,-2.103269734303178,0.1646694627760696,0.8221143960474772,-0.0845573268311409,0.5582425182302725,0.0730976684346873
1403636633313126144.00000,1.409266060613661,-2.121498101997954,0.1577876302066276,0.8234632246161829,-0.0833497696366175,0.5567961903911132,0.0702789867043055
1403636633363076864.00000,1.435131336566637,-2.1369175534450484,0.1517221466939665,0.8244873273843216,-0.0832681405590518,0.5556683200154688,0.0672293230791671
1403636633413111040.00000,1.4621861350684144,-2.1519052909595517,0.1449637605141591,0.8256681180787734,-0.0839143395036501,0.5541254485226298,0.0646183388328502
1403636633463092224.00000,1.494613908113402,-2.1683739057007227,0.1390610119846,0.8267692275008772,-0.084709240155798,0.5525959643687927,0.062567477599422
1403636633513081344.00000,1.5217654858321816,-2.184545308610701,0.1300786068098128,0.8276784899419449,-0.0853853672007051,0.5512648932957526,0.0613569374646837
1403636633563084288.00000,1.5485097102018728,-2.2017696443946195,0.12068471778927,0.8285961172036462,-0.0865304460326838,0.5497817920212364,0.0606707312164935
1403636633613116416.00000,1.575826325455364,-2.217975936652039,0.1123637419843241,0.8297272533182916,-0.0881678019212863,0.5477701410054696,0.0610491312640938
1403636633663160832.00000,1.6035019479059034,-2.235206538001822,0.1060572054004383,0.8307078580437302,-0.0888026083970601,0.5461269315726309,0.0615136239977733
1403636633713214976.00000,1.6322586099354883,-2.252830753033284,0.1030386412780638,0.8305785137201708,-0.0898785815413711,0.5460189132225821,0.0626459857431715
1403636633763270400.00000,1.6619368352057786,-2.2691575831310975,0.1023309317732292,0.8303981170786493,-0.091147768417628,0.5460184460736809,0.0632052846841417
1403636633813356800.00000,1.693497187976447,-2.2840326238215556,0.1055368894231667,0.8305580499572299,-0.0920013055674419,0.545507153896667,0.0642730929136598
